transaction_id,order_id,order_date,customer_id,product_id,quantity,unit_price,discount,sales_amount,cost_amount,profit,payment_method,region_id
TXN-100205,ORD-10068,2025-11-28,CUST-00049,PRD-1692,1,180.0,0.05,171.0,102.07,68.93,UPI,REG-03
TXN-100206,ORD-10068,2025-11-28,CUST-00049,PRD-2161,1,900.0,0.0,900.0,514.69,385.31,UPI,REG-03
TXN-100207,ORD-10068,2025-11-28,CUST-00049,PRD-1222,1,1169.0,0.05,1110.55,617.32,493.23,UPI,REG-03
TXN-100208,ORD-10068,2025-11-28,CUST-00049,PRD-1463,1,890.0,0.1,801.0,486.17,314.83,UPI,REG-03
TXN-100209,ORD-10069,2025-03-09,CUST-00050,PRD-1481,2,700.0,0.05,1330.0,535.46,794.54,UPI,REG-06
TXN-100210,ORD-10069,2025-03-09,CUST-00050,PRD-1206,1,369.0,0.2,295.2,158.46,136.74,UPI,REG-06
TXN-100211,ORD-10069,2025-03-09,CUST-00050,PRD-1585,1,1099.0,0.0,1099.0,528.03,570.97,UPI,REG-06
TXN-100212,ORD-10070,2024-08-19,CUST-00051,PRD-1416,1,240.0,0.1,216.0,161.48,54.52,UPI,REG-02
TXN-100213,ORD-10070,2024-08-19,CUST-00051,PRD-1420,1,1100.0,0.0,1100.0,582.45,517.55,UPI,REG-02
TXN-100214,ORD-10070,2024-08-19,CUST-00051,PRD-1328,1,669.0,0.0,669.0,399.35,269.65,UPI,REG-02
TXN-100215,ORD-10071,2025-07-16,CUST-00051,PRD-1015,1,1699.0,0.1,1529.1,1267.73,261.37,Credit Card,REG-02
TXN-100216,ORD-10071,2025-07-16,CUST-00051,PRD-1505,1,340.0,0.1,306.0,130.87,175.13,Credit Card,REG-02
TXN-100217,ORD-10071,2025-07-16,CUST-00051,PRD-1301,1,1009.0,0.0,1009.0,435.24,573.76,Credit Card,REG-02
TXN-100218,ORD-10072,2025-12-07,CUST-00051,PRD-1002,1,1619.0,0.0,1619.0,1041.95,577.05,Credit Card,REG-02
TXN-100219,ORD-10072,2025-12-07,CUST-00051,PRD-1274,1,919.0,0.0,919.0,393.21,525.79,Credit Card,REG-02
TXN-100220,ORD-10072,2025-12-07,CUST-00051,PRD-1245,1,439.0,0.0,439.0,230.91,208.09,Credit Card,REG-02
TXN-100221,ORD-10072,2025-12-07,CUST-00051,PRD-1360,2,200.0,0.0,400.0,202.96,197.04,Credit Card,REG-02
TXN-100222,ORD-10072,2025-12-07,CUST-00051,PRD-1112,2,359.0,0.05,682.1,530.66,151.44,Credit Card,REG-02
TXN-100223,ORD-10073,2025-12-12,CUST-00052,PRD-1488,1,660.0,0.1,594.0,294.3,299.7,Net Banking,REG-05
TXN-100224,ORD-10073,2025-12-12,CUST-00052,PRD-1722,1,810.0,0.2,648.0,430.78,217.22,Net Banking,REG-05
TXN-100225,ORD-10073,2025-12-12,CUST-00052,PRD-1637,1,1349.0,0.0,1349.0,738.24,610.76,Net Banking,REG-05
TXN-100226,ORD-10073,2025-12-12,CUST-00052,PRD-1891,1,800.0,0.0,800.0,445.03,354.97,Net Banking,REG-05
TXN-100227,ORD-10074,2025-12-25,CUST-00052,PRD-1426,2,420.0,0.0,840.0,557.16,282.84,UPI,REG-05
TXN-100228,ORD-10074,2025-12-25,CUST-00052,PRD-1502,1,780.0,0.0,780.0,363.55,416.45,UPI,REG-05
TXN-100229,ORD-10074,2025-12-25,CUST-00052,PRD-1902,2,330.0,0.0,660.0,386.84,273.16,UPI,REG-05
TXN-100230,ORD-10075,2024-05-11,CUST-00053,PRD-1398,1,820.0,0.0,820.0,487.55,332.45,Debit Card,REG-03
TXN-100231,ORD-10075,2024-05-11,CUST-00053,PRD-1735,1,830.0,0.0,830.0,420.58,409.42,Debit Card,REG-03
TXN-100232,ORD-10075,2024-05-11,CUST-00053,PRD-1406,1,1100.0,0.15,935.0,726.64,208.36,Debit Card,REG-03
TXN-100233,ORD-10076,2025-09-22,CUST-00053,PRD-1387,1,760.0,0.2,608.0,474.71,133.29,EMI / PayLater,REG-03
TXN-100234,ORD-10076,2025-09-22,CUST-00053,PRD-1823,1,180.0,0.0,180.0,73.44,106.56,EMI / PayLater,REG-03
TXN-100235,ORD-10076,2025-09-22,CUST-00053,PRD-1148,2,389.0,0.0,778.0,536.5,241.5,EMI / PayLater,REG-03
TXN-100236,ORD-10076,2025-09-22,CUST-00053,PRD-1304,1,239.0,0.0,239.0,128.21,110.79,EMI / PayLater,REG-03
TXN-100237,ORD-10076,2025-09-22,CUST-00053,PRD-1192,2,1189.0,0.0,2378.0,1048.46,1329.54,EMI / PayLater,REG-03
TXN-100238,ORD-10077,2025-03-31,CUST-00054,PRD-1324,1,909.0,0.15,772.65,471.77,300.88,Credit Card,REG-04
TXN-100239,ORD-10077,2025-03-31,CUST-00054,PRD-1198,1,599.0,0.15,509.15,272.05,237.1,Credit Card,REG-04
TXN-100240,ORD-10078,2025-12-06,CUST-00055,PRD-1572,1,400.0,0.0,400.0,184.18,215.82,Cash on Delivery,REG-04
TXN-100241,ORD-10078,2025-12-06,CUST-00055,PRD-1882,1,520.0,0.1,468.0,326.64,141.36,Cash on Delivery,REG-04
TXN-100242,ORD-10078,2025-12-06,CUST-00055,PRD-1863,1,790.0,0.0,790.0,376.65,413.35,Cash on Delivery,REG-04
TXN-100243,ORD-10078,2025-12-06,CUST-00055,PRD-1329,2,259.0,0.0,518.0,254.68,263.32,Cash on Delivery,REG-04
TXN-100244,ORD-10079,2025-08-05,CUST-00056,PRD-2198,1,880.0,0.15,748.0,566.85,181.15,Credit Card,REG-03
TXN-100245,ORD-10079,2025-08-05,CUST-00056,PRD-1590,1,509.0,0.1,458.1,291.58,166.52,Credit Card,REG-03
TXN-100246,ORD-10080,2025-02-16,CUST-00057,PRD-1367,1,980.0,0.15,833.0,584.77,248.23,Debit Card,REG-04
TXN-100247,ORD-10080,2025-02-16,CUST-00057,PRD-1943,1,140.0,0.1,126.0,97.01,28.99,Debit Card,REG-04
TXN-100248,ORD-10081,2024-12-28,CUST-00058,PRD-1776,1,430.0,0.05,408.5,242.23,166.27,UPI,REG-02
TXN-100249,ORD-10081,2024-12-28,CUST-00058,PRD-1806,1,360.0,0.0,360.0,210.71,149.29,UPI,REG-02
TXN-100250,ORD-10082,2025-02-27,CUST-00058,PRD-1166,1,1129.0,0.05,1072.55,788.67,283.88,Net Banking,REG-02
TXN-100251,ORD-10082,2025-02-27,CUST-00058,PRD-1444,1,510.0,0.1,459.0,249.46,209.54,Net Banking,REG-02
TXN-100252,ORD-10083,2025-12-18,CUST-00058,PRD-1979,1,270.0,0.1,243.0,191.71,51.29,Debit Card,REG-02
TXN-100253,ORD-10083,2025-12-18,CUST-00058,PRD-1484,1,440.0,0.0,440.0,172.77,267.23,Debit Card,REG-02
TXN-100254,ORD-10084,2024-07-03,CUST-00059,PRD-1709,1,890.0,0.0,890.0,536.64,353.36,Debit Card,REG-01
TXN-100255,ORD-10084,2024-07-03,CUST-00059,PRD-1582,1,1069.0,0.1,962.1,624.08,338.02,Debit Card,REG-01
TXN-100256,ORD-10085,2025-02-18,CUST-00060,PRD-1952,1,160.0,0.05,152.0,117.98,34.02,UPI,REG-03
TXN-100257,ORD-10085,2025-02-18,CUST-00060,PRD-1251,1,659.0,0.0,659.0,343.65,315.35,UPI,REG-03
TXN-100258,ORD-10085,2025-02-18,CUST-00060,PRD-1568,1,790.0,0.1,711.0,447.76,263.24,UPI,REG-03
TXN-100259,ORD-10085,2025-02-18,CUST-00060,PRD-1105,1,259.0,0.2,207.2,175.43,31.77,UPI,REG-03
TXN-100260,ORD-10086,2025-05-15,CUST-00060,PRD-1719,1,1060.0,0.05,1007.0,558.77,448.23,EMI / PayLater,REG-03
TXN-100261,ORD-10086,2025-05-15,CUST-00060,PRD-1779,1,220.0,0.1,198.0,124.51,73.49,EMI / PayLater,REG-03
TXN-100262,ORD-10086,2025-05-15,CUST-00060,PRD-1037,1,1649.0,0.1,1484.1,1138.84,345.26,EMI / PayLater,REG-03
TXN-100263,ORD-10086,2025-05-15,CUST-00060,PRD-1698,1,1110.0,0.1,999.0,684.34,314.66,EMI / PayLater,REG-03
TXN-100264,ORD-10087,2025-05-25,CUST-00060,PRD-1384,1,150.0,0.0,150.0,88.51,61.49,UPI,REG-03
TXN-100265,ORD-10087,2025-05-25,CUST-00060,PRD-1106,1,1139.0,0.1,1025.1,780.26,244.84,UPI,REG-03
TXN-100266,ORD-10087,2025-05-25,CUST-00060,PRD-1390,1,490.0,0.1,441.0,294.27,146.73,UPI,REG-03
TXN-100267,ORD-10088,2025-06-08,CUST-00060,PRD-1165,1,1099.0,0.1,989.1,815.77,173.33,UPI,REG-03
TXN-100268,ORD-10088,2025-06-08,CUST-00060,PRD-1385,1,700.0,0.1,630.0,363.92,266.08,UPI,REG-03
TXN-100269,ORD-10088,2025-06-08,CUST-00060,PRD-1350,3,370.0,0.0,1110.0,568.17,541.83,UPI,REG-03
TXN-100270,ORD-10089,2025-06-18,CUST-00060,PRD-1789,2,420.0,0.05,798.0,353.4,444.6,Debit Card,REG-03
TXN-100271,ORD-10089,2025-06-18,CUST-00060,PRD-1844,1,170.0,0.05,161.5,93.21,68.29,Debit Card,REG-03
TXN-100272,ORD-10090,2025-09-07,CUST-00060,PRD-1607,1,779.0,0.0,779.0,493.46,285.54,Credit Card,REG-03
TXN-100273,ORD-10090,2025-09-07,CUST-00060,PRD-1020,1,499.0,0.05,474.05,320.05,154.0,Credit Card,REG-03
TXN-100274,ORD-10091,2025-09-30,CUST-00061,PRD-2086,1,220.0,0.1,198.0,126.27,71.73,Credit Card,REG-02
TXN-100275,ORD-10091,2025-09-30,CUST-00061,PRD-1713,2,1110.0,0.0,2220.0,1488.4,731.6,Credit Card,REG-02
TXN-100276,ORD-10092,2024-06-21,CUST-00062,PRD-1029,1,339.0,0.05,322.05,244.28,77.77,UPI,REG-05
TXN-100277,ORD-10092,2024-06-21,CUST-00062,PRD-1916,1,630.0,0.05,598.5,406.43,192.07,UPI,REG-05
TXN-100278,ORD-10092,2024-06-21,CUST-00062,PRD-1170,1,639.0,0.05,607.05,449.69,157.36,UPI,REG-05
TXN-100279,ORD-10092,2024-06-21,CUST-00062,PRD-1572,1,400.0,0.0,400.0,184.18,215.82,UPI,REG-05
TXN-100280,ORD-10093,2025-01-30,CUST-00063,PRD-1442,1,500.0,0.2,400.0,275.96,124.04,UPI,REG-01
TXN-100281,ORD-10093,2025-01-30,CUST-00063,PRD-1390,1,490.0,0.15,416.5,294.27,122.23,UPI,REG-01
TXN-100282,ORD-10093,2025-01-30,CUST-00063,PRD-2017,2,180.0,0.2,288.0,219.64,68.36,UPI,REG-01
TXN-100283,ORD-10094,2025-06-23,CUST-00063,PRD-1409,1,670.0,0.05,636.5,390.38,246.12,Credit Card,REG-01
TXN-100284,ORD-10094,2025-06-23,CUST-00063,PRD-1064,1,339.0,0.0,339.0,244.21,94.79,Credit Card,REG-01
TXN-100285,ORD-10095,2025-10-31,CUST-00064,PRD-2115,1,810.0,0.1,729.0,522.75,206.25,UPI,REG-03
TXN-100286,ORD-10095,2025-10-31,CUST-00064,PRD-2068,1,550.0,0.0,550.0,325.91,224.09,UPI,REG-03
TXN-100287,ORD-10095,2025-10-31,CUST-00064,PRD-1710,1,900.0,0.1,810.0,561.18,248.82,UPI,REG-03
TXN-100288,ORD-10096,2024-10-25,CUST-00065,PRD-1443,1,1070.0,0.15,909.5,668.2,241.3,Net Banking,REG-01
TXN-100289,ORD-10096,2024-10-25,CUST-00065,PRD-1079,1,979.0,0.15,832.15,699.31,132.84,Net Banking,REG-01
TXN-100290,ORD-10096,2024-10-25,CUST-00065,PRD-1870,1,830.0,0.05,788.5,519.84,268.66,Net Banking,REG-01
TXN-100291,ORD-10096,2024-10-25,CUST-00065,PRD-1064,1,339.0,0.1,305.1,244.21,60.89,Net Banking,REG-01
TXN-100292,ORD-10097,2025-06-26,CUST-00066,PRD-1059,1,2079.0,0.15,1767.15,1556.07,211.08,Credit Card,REG-03
TXN-100293,ORD-10097,2025-06-26,CUST-00066,PRD-1523,1,440.0,0.15,374.0,179.55,194.45,Credit Card,REG-03
TXN-100294,ORD-10097,2025-06-26,CUST-00066,PRD-1136,3,469.0,0.1,1266.3,1006.02,260.28,Credit Card,REG-03
TXN-100295,ORD-10097,2025-06-26,CUST-00066,PRD-1007,1,1179.0,0.0,1179.0,808.12,370.88,Credit Card,REG-03
TXN-100296,ORD-10098,2025-06-27,CUST-00067,PRD-1393,1,890.0,0.0,890.0,555.11,334.89,Debit Card,REG-04
TXN-100297,ORD-10098,2025-06-27,CUST-00067,PRD-1117,2,1039.0,0.0,2078.0,1502.14,575.86,Debit Card,REG-04
TXN-100298,ORD-10099,2025-08-09,CUST-00067,PRD-1136,1,469.0,0.0,469.0,335.34,133.66,Credit Card,REG-04
TXN-100299,ORD-10099,2025-08-09,CUST-00067,PRD-1066,1,359.0,0.05,341.05,242.91,98.14,Credit Card,REG-04
TXN-100300,ORD-10099,2025-08-09,CUST-00067,PRD-1174,1,1639.0,0.05,1557.05,1116.93,440.12,Credit Card,REG-04
TXN-100301,ORD-10099,2025-08-09,CUST-00067,PRD-1755,1,570.0,0.15,484.5,331.84,152.66,Credit Card,REG-04
TXN-100302,ORD-10099,2025-08-09,CUST-00067,PRD-1900,2,400.0,0.05,760.0,384.76,375.24,Credit Card,REG-04
TXN-100303,ORD-10100,2025-08-26,CUST-00067,PRD-1426,2,420.0,0.0,840.0,557.16,282.84,Credit Card,REG-04
TXN-100304,ORD-10100,2025-08-26,CUST-00067,PRD-1487,2,170.0,0.0,340.0,149.92,190.08,Credit Card,REG-04
TXN-100305,ORD-10101,2025-12-05,CUST-00068,PRD-1028,1,939.0,0.05,892.05,709.62,182.43,Debit Card,REG-04
TXN-100306,ORD-10101,2025-12-05,CUST-00068,PRD-1059,1,2079.0,0.1,1871.1,1556.07,315.03,Debit Card,REG-04
TXN-100307,ORD-10101,2025-12-05,CUST-00068,PRD-1225,2,1009.0,0.1,1816.2,1154.56,661.64,Debit Card,REG-04
TXN-100308,ORD-10102,2024-06-22,CUST-00069,PRD-1531,1,790.0,0.0,790.0,316.38,473.62,UPI,REG-04
TXN-100309,ORD-10102,2024-06-22,CUST-00069,PRD-1791,1,460.0,0.05,437.0,254.14,182.86,UPI,REG-04
TXN-100310,ORD-10102,2024-06-22,CUST-00069,PRD-1604,1,769.0,0.05,730.55,401.46,329.09,UPI,REG-04
TXN-100311,ORD-10102,2024-06-22,CUST-00069,PRD-1359,1,1020.0,0.1,918.0,530.21,387.79,UPI,REG-04
TXN-100312,ORD-10103,2024-07-24,CUST-00069,PRD-1101,1,1039.0,0.0,1039.0,671.45,367.55,UPI,REG-04
TXN-100313,ORD-10103,2024-07-24,CUST-00069,PRD-1854,1,210.0,0.0,210.0,117.0,93.0,UPI,REG-04
TXN-100314,ORD-10103,2024-07-24,CUST-00069,PRD-1329,2,259.0,0.1,466.2,254.68,211.52,UPI,REG-04
TXN-100315,ORD-10104,2025-04-07,CUST-00069,PRD-1786,1,140.0,0.05,133.0,69.97,63.03,Debit Card,REG-04
TXN-100316,ORD-10104,2025-04-07,CUST-00069,PRD-1495,1,680.0,0.1,612.0,267.81,344.19,Debit Card,REG-04
TXN-100317,ORD-10104,2025-04-07,CUST-00069,PRD-1790,1,450.0,0.1,405.0,225.37,179.63,Debit Card,REG-04
TXN-100318,ORD-10105,2024-03-03,CUST-00070,PRD-2046,1,370.0,0.05,351.5,200.42,151.08,Debit Card,REG-03
TXN-100319,ORD-10105,2024-03-03,CUST-00070,PRD-2069,1,690.0,0.0,690.0,329.03,360.97,Debit Card,REG-03
TXN-100320,ORD-10105,2024-03-03,CUST-00070,PRD-1521,1,520.0,0.05,494.0,257.38,236.62,Debit Card,REG-03
TXN-100321,ORD-10106,2024-03-07,CUST-00070,PRD-1493,1,510.0,0.15,433.5,249.45,184.05,Credit Card,REG-03
TXN-100322,ORD-10106,2024-03-07,CUST-00070,PRD-1232,2,1079.0,0.0,2158.0,966.8,1191.2,Credit Card,REG-03
TXN-100323,ORD-10106,2024-03-07,CUST-00070,PRD-2095,1,880.0,0.05,836.0,463.6,372.4,Credit Card,REG-03
TXN-100324,ORD-10107,2024-10-22,CUST-00070,PRD-1432,1,430.0,0.2,344.0,225.78,118.22,UPI,REG-03
TXN-100325,ORD-10107,2024-10-22,CUST-00070,PRD-1108,1,479.0,0.2,383.2,339.09,44.11,UPI,REG-03
TXN-100326,ORD-10107,2024-10-22,CUST-00070,PRD-1404,2,1030.0,0.0,2060.0,1269.1,790.9,UPI,REG-03
TXN-100327,ORD-10107,2024-10-22,CUST-00070,PRD-1482,1,610.0,0.0,610.0,300.06,309.94,UPI,REG-03
TXN-100328,ORD-10107,2024-10-22,CUST-00070,PRD-1553,1,560.0,0.0,560.0,291.61,268.39,UPI,REG-03
TXN-100329,ORD-10108,2024-11-18,CUST-00070,PRD-1303,2,709.0,0.0,1418.0,848.02,569.98,Credit Card,REG-03
TXN-100330,ORD-10108,2024-11-18,CUST-00070,PRD-1061,1,269.0,0.0,269.0,180.21,88.79,Credit Card,REG-03
TXN-100331,ORD-10108,2024-11-18,CUST-00070,PRD-2109,1,570.0,0.05,541.5,358.66,182.84,Credit Card,REG-03
TXN-100332,ORD-10108,2024-11-18,CUST-00070,PRD-1843,1,320.0,0.15,272.0,153.22,118.78,Credit Card,REG-03
TXN-100333,ORD-10109,2025-11-15,CUST-00071,PRD-1947,3,220.0,0.05,627.0,443.61,183.39,Credit Card,REG-01
TXN-100334,ORD-10109,2025-11-15,CUST-00071,PRD-1332,1,329.0,0.1,296.1,187.28,108.82,Credit Card,REG-01
TXN-100335,ORD-10109,2025-11-15,CUST-00071,PRD-1824,2,480.0,0.0,960.0,458.08,501.92,Credit Card,REG-01
TXN-100336,ORD-10110,2025-11-10,CUST-00072,PRD-1463,1,890.0,0.05,845.5,486.17,359.33,UPI,REG-04
TXN-100337,ORD-10110,2025-11-10,CUST-00072,PRD-1171,1,1279.0,0.0,1279.0,952.22,326.78,UPI,REG-04
TXN-100338,ORD-10110,2025-11-10,CUST-00072,PRD-1106,1,1139.0,0.0,1139.0,780.26,358.74,UPI,REG-04
TXN-100339,ORD-10111,2024-12-31,CUST-00073,PRD-1310,2,509.0,0.05,967.1,537.98,429.12,UPI,REG-02
TXN-100340,ORD-10111,2024-12-31,CUST-00073,PRD-1117,1,1039.0,0.15,883.15,751.07,132.08,UPI,REG-02
TXN-100341,ORD-10111,2024-12-31,CUST-00073,PRD-2217,1,680.0,0.05,646.0,390.22,255.78,UPI,REG-02
TXN-100342,ORD-10111,2024-12-31,CUST-00073,PRD-1042,1,449.0,0.0,449.0,329.57,119.43,UPI,REG-02
TXN-100343,ORD-10112,2025-09-18,CUST-00074,PRD-1413,1,1220.0,0.0,1220.0,602.44,617.56,UPI,REG-03
TXN-100344,ORD-10112,2025-09-18,CUST-00074,PRD-1426,1,420.0,0.0,420.0,278.58,141.42,UPI,REG-03
TXN-100345,ORD-10112,2025-09-18,CUST-00074,PRD-1267,2,509.0,0.05,967.1,496.58,470.52,UPI,REG-03
TXN-100346,ORD-10113,2024-03-11,CUST-00075,PRD-1563,1,550.0,0.15,467.5,236.3,231.2,UPI,REG-03
TXN-100347,ORD-10113,2024-03-11,CUST-00075,PRD-1127,1,1249.0,0.05,1186.55,940.41,246.14,UPI,REG-03
TXN-100348,ORD-10114,2025-04-25,CUST-00075,PRD-1859,4,110.0,0.0,440.0,177.64,262.36,Debit Card,REG-03
TXN-100349,ORD-10114,2025-04-25,CUST-00075,PRD-1298,1,929.0,0.15,789.65,495.24,294.41,Debit Card,REG-03
TXN-100350,ORD-10115,2024-05-29,CUST-00076,PRD-1587,1,879.0,0.0,879.0,566.52,312.48,Credit Card,REG-02
TXN-100351,ORD-10115,2024-05-29,CUST-00076,PRD-1755,1,570.0,0.0,570.0,331.84,238.16,Credit Card,REG-02
TXN-100352,ORD-10116,2024-08-12,CUST-00076,PRD-2016,1,130.0,0.05,123.5,78.39,45.11,UPI,REG-02
TXN-100353,ORD-10116,2024-08-12,CUST-00076,PRD-1943,1,140.0,0.05,133.0,97.01,35.99,UPI,REG-02
TXN-100354,ORD-10117,2024-08-25,CUST-00076,PRD-1609,1,419.0,0.0,419.0,254.76,164.24,Credit Card,REG-02
TXN-100355,ORD-10117,2024-08-25,CUST-00076,PRD-1355,2,1160.0,0.0,2320.0,1451.16,868.84,Credit Card,REG-02
TXN-100356,ORD-10118,2025-03-26,CUST-00076,PRD-1483,1,580.0,0.1,522.0,240.06,281.94,UPI,REG-02
TXN-100357,ORD-10118,2025-03-26,CUST-00076,PRD-1836,2,400.0,0.0,800.0,413.7,386.3,UPI,REG-02
TXN-100358,ORD-10118,2025-03-26,CUST-00076,PRD-2000,1,160.0,0.05,152.0,112.35,39.65,UPI,REG-02
TXN-100359,ORD-10119,2025-07-08,CUST-00076,PRD-1088,1,299.0,0.0,299.0,219.26,79.74,UPI,REG-02
TXN-100360,ORD-10119,2025-07-08,CUST-00076,PRD-1351,1,1160.0,0.0,1160.0,672.19,487.81,UPI,REG-02
TXN-100361,ORD-10119,2025-07-08,CUST-00076,PRD-1847,3,360.0,0.05,1026.0,554.55,471.45,UPI,REG-02
TXN-100362,ORD-10119,2025-07-08,CUST-00076,PRD-1403,2,630.0,0.05,1197.0,743.2,453.8,UPI,REG-02
TXN-100363,ORD-10119,2025-07-08,CUST-00076,PRD-1298,1,929.0,0.0,929.0,495.24,433.76,UPI,REG-02
TXN-100364,ORD-10120,2025-12-03,CUST-00077,PRD-1380,1,1010.0,0.0,1010.0,528.03,481.97,UPI,REG-01
TXN-100365,ORD-10120,2025-12-03,CUST-00077,PRD-1602,1,749.0,0.15,636.65,489.52,147.13,UPI,REG-01
TXN-100366,ORD-10120,2025-12-03,CUST-00077,PRD-2220,4,190.0,0.05,722.0,436.72,285.28,UPI,REG-01
TXN-100367,ORD-10120,2025-12-03,CUST-00077,PRD-1471,1,260.0,0.05,247.0,102.75,144.25,UPI,REG-01
TXN-100368,ORD-10121,2025-12-02,CUST-00078,PRD-1177,1,429.0,0.05,407.55,288.69,118.86,EMI / PayLater,REG-01
TXN-100369,ORD-10121,2025-12-02,CUST-00078,PRD-1138,1,1989.0,0.0,1989.0,1414.99,574.01,EMI / PayLater,REG-01
TXN-100370,ORD-10122,2025-03-01,CUST-00079,PRD-1036,1,1929.0,0.05,1832.55,1419.88,412.67,Debit Card,REG-02
TXN-100371,ORD-10122,2025-03-01,CUST-00079,PRD-1548,1,750.0,0.1,675.0,308.7,366.3,Debit Card,REG-02
TXN-100372,ORD-10123,2025-04-01,CUST-00079,PRD-1532,1,710.0,0.0,710.0,274.38,435.62,UPI,REG-02
TXN-100373,ORD-10123,2025-04-01,CUST-00079,PRD-1174,1,1639.0,0.0,1639.0,1116.93,522.07,UPI,REG-02
TXN-100374,ORD-10124,2025-05-08,CUST-00079,PRD-1726,1,150.0,0.2,120.0,89.41,30.59,Credit Card,REG-02
TXN-100375,ORD-10124,2025-05-08,CUST-00079,PRD-1793,1,330.0,0.15,280.5,190.5,90.0,Credit Card,REG-02
TXN-100376,ORD-10124,2025-05-08,CUST-00079,PRD-1226,1,229.0,0.15,194.65,134.48,60.17,Credit Card,REG-02
TXN-100377,ORD-10125,2025-07-08,CUST-00079,PRD-1309,2,489.0,0.05,929.1,428.82,500.28,UPI,REG-02
TXN-100378,ORD-10125,2025-07-08,CUST-00079,PRD-2201,1,710.0,0.0,710.0,434.87,275.13,UPI,REG-02
TXN-100379,ORD-10126,2025-07-25,CUST-00079,PRD-1339,1,1019.0,0.0,1019.0,433.18,585.82,Credit Card,REG-02
TXN-100380,ORD-10126,2025-07-25,CUST-00079,PRD-1824,2,480.0,0.0,960.0,458.08,501.92,Credit Card,REG-02
TXN-100381,ORD-10126,2025-07-25,CUST-00079,PRD-1426,1,420.0,0.1,378.0,278.58,99.42,Credit Card,REG-02
TXN-100382,ORD-10126,2025-07-25,CUST-00079,PRD-1874,1,410.0,0.1,369.0,258.89,110.11,Credit Card,REG-02
TXN-100383,ORD-10127,2025-08-24,CUST-00080,PRD-1836,1,400.0,0.0,400.0,206.85,193.15,UPI,REG-01
TXN-100384,ORD-10127,2025-08-24,CUST-00080,PRD-1686,1,1110.0,0.15,943.5,636.35,307.15,UPI,REG-01
TXN-100385,ORD-10127,2025-08-24,CUST-00080,PRD-1969,4,160.0,0.0,640.0,399.92,240.08,UPI,REG-01
TXN-100386,ORD-10128,2024-05-02,CUST-00081,PRD-2101,1,880.0,0.05,836.0,547.0,289.0,UPI,REG-06
TXN-100387,ORD-10128,2024-05-02,CUST-00081,PRD-1573,1,290.0,0.0,290.0,128.17,161.83,UPI,REG-06
TXN-100388,ORD-10128,2024-05-02,CUST-00081,PRD-1205,2,559.0,0.05,1062.1,628.22,433.88,UPI,REG-06
TXN-100389,ORD-10129,2025-05-11,CUST-00082,PRD-1366,1,840.0,0.0,840.0,447.81,392.19,Net Banking,REG-05
TXN-100390,ORD-10129,2025-05-11,CUST-00082,PRD-1820,1,220.0,0.1,198.0,103.88,94.12,Net Banking,REG-05
TXN-100391,ORD-10130,2024-05-17,CUST-00083,PRD-1664,1,299.0,0.0,299.0,167.19,131.81,Debit Card,REG-03
TXN-100392,ORD-10130,2024-05-17,CUST-00083,PRD-1151,1,1829.0,0.15,1554.65,1345.99,208.66,Debit Card,REG-03
TXN-100393,ORD-10130,2024-05-17,CUST-00083,PRD-1044,1,1509.0,0.0,1509.0,974.84,534.16,Debit Card,REG-03
TXN-100394,ORD-10130,2024-05-17,CUST-00083,PRD-1708,1,420.0,0.05,399.0,241.64,157.36,Debit Card,REG-03
TXN-100395,ORD-10131,2025-06-01,CUST-00084,PRD-1218,1,889.0,0.0,889.0,449.27,439.73,Credit Card,REG-01
TXN-100396,ORD-10131,2025-06-01,CUST-00084,PRD-1479,2,410.0,0.1,738.0,402.58,335.42,Credit Card,REG-01
TXN-100397,ORD-10132,2025-12-08,CUST-00085,PRD-1802,1,180.0,0.1,162.0,102.22,59.78,Credit Card,REG-01
TXN-100398,ORD-10132,2025-12-08,CUST-00085,PRD-1553,1,560.0,0.0,560.0,291.61,268.39,Credit Card,REG-01
TXN-100399,ORD-10133,2025-10-20,CUST-00086,PRD-1071,1,2099.0,0.15,1784.15,1391.24,392.91,UPI,REG-03
TXN-100400,ORD-10133,2025-10-20,CUST-00086,PRD-1158,1,859.0,0.0,859.0,584.03,274.97,UPI,REG-03
TXN-100401,ORD-10133,2025-10-20,CUST-00086,PRD-1187,2,209.0,0.15,355.3,215.94,139.36,UPI,REG-03
TXN-100402,ORD-10134,2025-12-13,CUST-00087,PRD-1225,1,1009.0,0.05,958.55,577.28,381.27,Cash on Delivery,REG-02
TXN-100403,ORD-10134,2025-12-13,CUST-00087,PRD-1556,3,430.0,0.1,1161.0,549.27,611.73,Cash on Delivery,REG-02
TXN-100404,ORD-10134,2025-12-13,CUST-00087,PRD-1484,1,440.0,0.0,440.0,172.77,267.23,Cash on Delivery,REG-02
TXN-100405,ORD-10135,2025-10-15,CUST-00088,PRD-1172,1,929.0,0.0,929.0,620.44,308.56,Net Banking,REG-01
TXN-100406,ORD-10135,2025-10-15,CUST-00088,PRD-1058,1,1639.0,0.1,1475.1,1187.75,287.35,Net Banking,REG-01
TXN-100407,ORD-10135,2025-10-15,CUST-00088,PRD-1146,1,299.0,0.15,254.15,225.27,28.88,Net Banking,REG-01
TXN-100408,ORD-10136,2024-06-04,CUST-00089,PRD-2189,1,460.0,0.05,437.0,258.13,178.87,Debit Card,REG-02
TXN-100409,ORD-10136,2024-06-04,CUST-00089,PRD-1444,2,510.0,0.05,969.0,498.92,470.08,Debit Card,REG-02
