product_id,product_name,category,subcategory,brand,unit_cost,unit_price,demand_weight
PRD-1974,Nescafe Breakfast Cereal V91,Grocery & Gourmet,Breakfast Cereals,Nescafe,195.18,290.0,0.9
PRD-1975,Cadbury Breakfast Cereal V49,Grocery & Gourmet,Breakfast Cereals,Cadbury,182.6,260.0,0.9
PRD-1976,Cadbury Healthy Snack V66,Grocery & Gourmet,Healthy Snacks,Cadbury,196.76,270.0,0.9
PRD-1977,Happilo Healthy Snack V11,Grocery & Gourmet,Healthy Snacks,Happilo,137.48,220.0,0.9
PRD-1978,Organic India Tea & Coffee Blend V54,Grocery & Gourmet,Tea & Coffee Blends,Organic India,279.56,380.0,0.9
PRD-1979,Cadbury Healthy Snack V72,Grocery & Gourmet,Healthy Snacks,Cadbury,191.71,270.0,0.9
PRD-1980,Happilo Artisanal Chocolate V47,Grocery & Gourmet,Artisanal Chocolates,Happilo,40.13,60.0,0.9
PRD-1981,Nescafe Breakfast Cereal V34,Grocery & Gourmet,Breakfast Cereals,Nescafe,254.45,370.0,0.9
PRD-1982,Organic India Artisanal Chocolate V92,Grocery & Gourmet,Artisanal Chocolates,Organic India,147.2,230.0,0.9
PRD-1983,Yoga Bar Artisanal Chocolate V64,Grocery & Gourmet,Artisanal Chocolates,Yoga Bar,134.84,210.0,0.9
PRD-1984,Organic India Dry Fruits & Nut V98,Grocery & Gourmet,Dry Fruits & Nuts,Organic India,268.41,360.0,0.9
PRD-1985,Happilo Healthy Snack V44,Grocery & Gourmet,Healthy Snacks,Happilo,212.38,310.0,0.9
PRD-1986,Nescafe Artisanal Chocolate V47,Grocery & Gourmet,Artisanal Chocolates,Nescafe,245.38,390.0,0.9
PRD-1987,Kellogg's Tea & Coffee Blend V99,Grocery & Gourmet,Tea & Coffee Blends,Kellogg's,161.39,240.0,0.9
PRD-1988,Cadbury Breakfast Cereal V16,Grocery & Gourmet,Breakfast Cereals,Cadbury,78.4,130.0,0.9
PRD-1989,Tata Tea Breakfast Cereal V44,Grocery & Gourmet,Breakfast Cereals,Tata Tea,80.13,130.0,0.9
PRD-1990,Kellogg's Dry Fruits & Nut V21,Grocery & Gourmet,Dry Fruits & Nuts,Kellogg's,138.3,230.0,0.9
PRD-1991,Tata Tea Dry Fruits & Nut V49,Grocery & Gourmet,Dry Fruits & Nuts,Tata Tea,163.68,250.0,0.9
PRD-1992,Happilo Artisanal Chocolate V52,Grocery & Gourmet,Artisanal Chocolates,Happilo,174.39,240.0,0.9
PRD-1993,Yoga Bar Tea & Coffee Blend V44,Grocery & Gourmet,Tea & Coffee Blends,Yoga Bar,218.18,350.0,0.9
PRD-1994,Tata Tea Artisanal Chocolate V42,Grocery & Gourmet,Artisanal Chocolates,Tata Tea,169.85,270.0,0.9
PRD-1995,Yoga Bar Artisanal Chocolate V41,Grocery & Gourmet,Artisanal Chocolates,Yoga Bar,45.36,60.0,0.9
PRD-1996,Yoga Bar Artisanal Chocolate V14,Grocery & Gourmet,Artisanal Chocolates,Yoga Bar,281.4,440.0,0.9
PRD-1997,Cadbury Dry Fruits & Nut V95,Grocery & Gourmet,Dry Fruits & Nuts,Cadbury,215.26,350.0,0.9
PRD-1998,Cadbury Dry Fruits & Nut V51,Grocery & Gourmet,Dry Fruits & Nuts,Cadbury,158.3,210.0,0.9
PRD-1999,Kellogg's Dry Fruits & Nut V80,Grocery & Gourmet,Dry Fruits & Nuts,Kellogg's,244.51,340.0,0.9
PRD-2000,Tata Tea Breakfast Cereal V35,Grocery & Gourmet,Breakfast Cereals,Tata Tea,112.35,160.0,0.9
PRD-2001,Tata Tea Healthy Snack V24,Grocery & Gourmet,Healthy Snacks,Tata Tea,253.94,400.0,0.9
PRD-2002,Kellogg's Dry Fruits & Nut V45,Grocery & Gourmet,Dry Fruits & Nuts,Kellogg's,138.55,230.0,0.9
PRD-2003,Tata Tea Breakfast Cereal V15,Grocery & Gourmet,Breakfast Cereals,Tata Tea,134.17,210.0,0.9
PRD-2004,Yoga Bar Breakfast Cereal V29,Grocery & Gourmet,Breakfast Cereals,Yoga Bar,234.35,330.0,0.9
PRD-2005,Yoga Bar Healthy Snack V21,Grocery & Gourmet,Healthy Snacks,Yoga Bar,56.27,90.0,0.9
PRD-2006,Happilo Breakfast Cereal V90,Grocery & Gourmet,Breakfast Cereals,Happilo,319.0,420.0,0.9
PRD-2007,Tata Tea Tea & Coffee Blend V78,Grocery & Gourmet,Tea & Coffee Blends,Tata Tea,124.93,200.0,0.9
PRD-2008,Nescafe Tea & Coffee Blend V81,Grocery & Gourmet,Tea & Coffee Blends,Nescafe,162.67,250.0,0.9
PRD-2009,Yoga Bar Healthy Snack V12,Grocery & Gourmet,Healthy Snacks,Yoga Bar,294.1,410.0,0.9
PRD-2010,Happilo Artisanal Chocolate V15,Grocery & Gourmet,Artisanal Chocolates,Happilo,217.64,340.0,0.9
PRD-2011,Kellogg's Artisanal Chocolate V99,Grocery & Gourmet,Artisanal Chocolates,Kellogg's,148.85,230.0,0.9
PRD-2012,Nescafe Artisanal Chocolate V51,Grocery & Gourmet,Artisanal Chocolates,Nescafe,192.35,280.0,0.9
PRD-2013,Happilo Artisanal Chocolate V80,Grocery & Gourmet,Artisanal Chocolates,Happilo,278.32,400.0,0.9
PRD-2014,Tata Tea Dry Fruits & Nut V43,Grocery & Gourmet,Dry Fruits & Nuts,Tata Tea,181.41,270.0,0.9
PRD-2015,Happilo Breakfast Cereal V74,Grocery & Gourmet,Breakfast Cereals,Happilo,173.8,240.0,0.9
PRD-2016,Kellogg's Artisanal Chocolate V56,Grocery & Gourmet,Artisanal Chocolates,Kellogg's,78.39,130.0,0.9
PRD-2017,Nescafe Breakfast Cereal V78,Grocery & Gourmet,Breakfast Cereals,Nescafe,109.82,180.0,0.9
PRD-2018,Nescafe Artisanal Chocolate V80,Grocery & Gourmet,Artisanal Chocolates,Nescafe,176.7,260.0,0.9
PRD-2019,Organic India Dry Fruits & Nut V51,Grocery & Gourmet,Dry Fruits & Nuts,Organic India,113.15,170.0,0.9
PRD-2020,Tata Tea Tea & Coffee Blend V26,Grocery & Gourmet,Tea & Coffee Blends,Tata Tea,158.77,260.0,0.9
PRD-2021,Himalaya Ayurvedic Supplement V22,Health & Wellness,Ayurvedic Supplements,Himalaya,151.82,280.0,0.72
PRD-2022,Fast&Up Multivitamins & Omega-3 V72,Health & Wellness,Multivitamins & Omega-3,Fast&Up,324.78,620.0,0.72
PRD-2023,Fast&Up BP & Sugar Monitor V56,Health & Wellness,BP & Sugar Monitors,Fast&Up,334.08,670.0,0.72
PRD-2024,Fast&Up Ayurvedic Supplement V36,Health & Wellness,Ayurvedic Supplements,Fast&Up,307.69,680.0,0.72
PRD-2025,Himalaya Protein Powders (Mini) V56,Health & Wellness,Protein Powders (Mini),Himalaya,274.27,480.0,0.72
PRD-2026,Kapiva BP & Sugar Monitor V57,Health & Wellness,BP & Sugar Monitors,Kapiva,449.68,850.0,0.72
PRD-2027,Fast&Up Multivitamins & Omega-3 V19,Health & Wellness,Multivitamins & Omega-3,Fast&Up,151.05,330.0,0.72
PRD-2028,Himalaya Immunity Booster V22,Health & Wellness,Immunity Boosters,Himalaya,543.96,860.0,0.72
PRD-2029,Kapiva Multivitamins & Omega-3 V34,Health & Wellness,Multivitamins & Omega-3,Kapiva,156.96,300.0,0.72
PRD-2030,Kapiva BP & Sugar Monitor V32,Health & Wellness,BP & Sugar Monitors,Kapiva,176.33,310.0,0.72
PRD-2031,Kapiva BP & Sugar Monitor V91,Health & Wellness,BP & Sugar Monitors,Kapiva,325.47,550.0,0.72
PRD-2032,MuscleBlaze BP & Sugar Monitor V64,Health & Wellness,BP & Sugar Monitors,MuscleBlaze,379.26,650.0,0.72
PRD-2033,Dabur Multivitamins & Omega-3 V74,Health & Wellness,Multivitamins & Omega-3,Dabur,410.33,740.0,0.72
PRD-2034,Kapiva Immunity Booster V66,Health & Wellness,Immunity Boosters,Kapiva,153.53,240.0,0.72
PRD-2035,MuscleBlaze Immunity Booster V57,Health & Wellness,Immunity Boosters,MuscleBlaze,351.67,550.0,0.72
PRD-2036,Kapiva Protein Powders (Mini) V87,Health & Wellness,Protein Powders (Mini),Kapiva,264.56,450.0,0.72
PRD-2037,Fast&Up Ayurvedic Supplement V80,Health & Wellness,Ayurvedic Supplements,Fast&Up,281.48,540.0,0.72
PRD-2038,MuscleBlaze Immunity Booster V60,Health & Wellness,Immunity Boosters,MuscleBlaze,465.47,870.0,0.72
PRD-2039,Kapiva Multivitamins & Omega-3 V12,Health & Wellness,Multivitamins & Omega-3,Kapiva,75.61,150.0,0.72
PRD-2040,Dabur BP & Sugar Monitor V48,Health & Wellness,BP & Sugar Monitors,Dabur,451.54,890.0,0.72
PRD-2041,Dabur Ayurvedic Supplement V98,Health & Wellness,Ayurvedic Supplements,Dabur,358.76,790.0,0.72
PRD-2042,Fast&Up Immunity Booster V83,Health & Wellness,Immunity Boosters,Fast&Up,290.38,520.0,0.72
PRD-2043,Himalaya Ayurvedic Supplement V27,Health & Wellness,Ayurvedic Supplements,Himalaya,77.64,150.0,0.72
PRD-2044,MuscleBlaze Immunity Booster V42,Health & Wellness,Immunity Boosters,MuscleBlaze,402.95,810.0,0.72
PRD-2045,Himalaya Immunity Booster V37,Health & Wellness,Immunity Boosters,Himalaya,312.55,560.0,0.72
PRD-2046,Kapiva Multivitamins & Omega-3 V72,Health & Wellness,Multivitamins & Omega-3,Kapiva,200.42,370.0,0.72
PRD-2047,Himalaya BP & Sugar Monitor V83,Health & Wellness,BP & Sugar Monitors,Himalaya,294.1,580.0,0.72
PRD-2048,Himalaya Protein Powders (Mini) V52,Health & Wellness,Protein Powders (Mini),Himalaya,456.36,730.0,0.72
PRD-2049,Dr. Morepen Immunity Booster V39,Health & Wellness,Immunity Boosters,Dr. Morepen,270.55,440.0,0.72
PRD-2050,Himalaya BP & Sugar Monitor V16,Health & Wellness,BP & Sugar Monitors,Himalaya,347.77,610.0,0.72
PRD-2051,Fast&Up Immunity Booster V29,Health & Wellness,Immunity Boosters,Fast&Up,82.89,150.0,0.72
PRD-2052,Fast&Up Immunity Booster V96,Health & Wellness,Immunity Boosters,Fast&Up,316.21,660.0,0.72
PRD-2053,Dr. Morepen Protein Powders (Mini) V21,Health & Wellness,Protein Powders (Mini),Dr. Morepen,397.1,710.0,0.72
PRD-2054,Dr. Morepen Ayurvedic Supplement V26,Health & Wellness,Ayurvedic Supplements,Dr. Morepen,183.72,350.0,0.72
PRD-2055,Himalaya Immunity Booster V80,Health & Wellness,Immunity Boosters,Himalaya,289.89,490.0,0.72
PRD-2056,MuscleBlaze Protein Powders (Mini) V99,Health & Wellness,Protein Powders (Mini),MuscleBlaze,103.62,190.0,0.72
PRD-2057,Dabur Ayurvedic Supplement V60,Health & Wellness,Ayurvedic Supplements,Dabur,238.94,490.0,0.72
PRD-2058,Dabur BP & Sugar Monitor V77,Health & Wellness,BP & Sugar Monitors,Dabur,358.09,560.0,0.72
PRD-2059,Dabur Ayurvedic Supplement V51,Health & Wellness,Ayurvedic Supplements,Dabur,101.59,170.0,0.72
PRD-2060,Himalaya BP & Sugar Monitor V56,Health & Wellness,BP & Sugar Monitors,Himalaya,111.0,210.0,0.72
PRD-2061,Dabur Immunity Booster V13,Health & Wellness,Immunity Boosters,Dabur,208.25,370.0,0.72
PRD-2062,Dabur Immunity Booster V66,Health & Wellness,Immunity Boosters,Dabur,504.7,890.0,0.72
PRD-2063,Dabur BP & Sugar Monitor V39,Health & Wellness,BP & Sugar Monitors,Dabur,287.78,460.0,0.72
PRD-2064,Kapiva Ayurvedic Supplement V20,Health & Wellness,Ayurvedic Supplements,Kapiva,243.53,410.0,0.72
PRD-2065,Kapiva Multivitamins & Omega-3 V28,Health & Wellness,Multivitamins & Omega-3,Kapiva,100.85,160.0,0.72
PRD-2066,Himalaya Immunity Booster V49,Health & Wellness,Immunity Boosters,Himalaya,235.1,390.0,0.72
PRD-2067,Dr. Morepen Protein Powders (Mini) V78,Health & Wellness,Protein Powders (Mini),Dr. Morepen,68.56,140.0,0.72
PRD-2068,Dabur Ayurvedic Supplement V80,Health & Wellness,Ayurvedic Supplements,Dabur,325.91,550.0,0.72
PRD-2069,Fast&Up Protein Powders (Mini) V99,Health & Wellness,Protein Powders (Mini),Fast&Up,329.03,690.0,0.72
PRD-2070,Dr. Morepen Multivitamins & Omega-3 V15,Health & Wellness,Multivitamins & Omega-3,Dr. Morepen,328.36,570.0,0.72
PRD-2071,Dabur Immunity Booster V99,Health & Wellness,Immunity Boosters,Dabur,82.98,170.0,0.72
PRD-2072,MuscleBlaze BP & Sugar Monitor V11,Health & Wellness,BP & Sugar Monitors,MuscleBlaze,91.9,160.0,0.72
PRD-2073,Dr. Morepen Multivitamins & Omega-3 V94,Health & Wellness,Multivitamins & Omega-3,Dr. Morepen,362.86,630.0,0.72
PRD-2074,Himalaya Immunity Booster V93,Health & Wellness,Immunity Boosters,Himalaya,79.93,130.0,0.72
PRD-2075,Dabur Protein Powders (Mini) V22,Health & Wellness,Protein Powders (Mini),Dabur,481.03,880.0,0.72
PRD-2076,Dr. Morepen Immunity Booster V33,Health & Wellness,Immunity Boosters,Dr. Morepen,440.8,800.0,0.72
PRD-2077,Fast&Up Ayurvedic Supplement V12,Health & Wellness,Ayurvedic Supplements,Fast&Up,484.18,870.0,0.72
PRD-2078,Dabur Multivitamins & Omega-3 V72,Health & Wellness,Multivitamins & Omega-3,Dabur,426.67,840.0,0.72
PRD-2079,Kapiva Protein Powders (Mini) V55,Health & Wellness,Protein Powders (Mini),Kapiva,123.81,240.0,0.72
PRD-2080,Kapiva Immunity Booster V74,Health & Wellness,Immunity Boosters,Kapiva,223.73,350.0,0.72
PRD-2081,Himalaya Immunity Booster V13,Health & Wellness,Immunity Boosters,Himalaya,376.34,610.0,0.72
PRD-2082,MuscleBlaze BP & Sugar Monitor V60,Health & Wellness,BP & Sugar Monitors,MuscleBlaze,149.33,290.0,0.72
PRD-2083,Himalaya Ayurvedic Supplement V96,Health & Wellness,Ayurvedic Supplements,Himalaya,378.77,690.0,0.72
PRD-2084,Kapiva BP & Sugar Monitor V83,Health & Wellness,BP & Sugar Monitors,Kapiva,344.04,650.0,0.72
PRD-2085,Dr. Morepen Ayurvedic Supplement V52,Health & Wellness,Ayurvedic Supplements,Dr. Morepen,548.11,880.0,0.72
PRD-2086,Fast&Up Protein Powders (Mini) V84,Health & Wellness,Protein Powders (Mini),Fast&Up,126.27,220.0,0.72
PRD-2087,Kapiva BP & Sugar Monitor V49,Health & Wellness,BP & Sugar Monitors,Kapiva,454.28,740.0,0.72
PRD-2088,Dabur BP & Sugar Monitor V28,Health & Wellness,BP & Sugar Monitors,Dabur,280.22,450.0,0.72
PRD-2089,Dabur BP & Sugar Monitor V25,Health & Wellness,BP & Sugar Monitors,Dabur,205.68,370.0,0.72
PRD-2090,MuscleBlaze Ayurvedic Supplement V13,Health & Wellness,Ayurvedic Supplements,MuscleBlaze,367.79,770.0,0.72
PRD-2091,Amblin Microfiber Cleaning Kit V91,Automotive Accessories,Microfiber Cleaning Kits,Amblin,594.31,1060.0,0.65
PRD-2092,3M Microfiber Cleaning Kit V33,Automotive Accessories,Microfiber Cleaning Kits,3M,458.79,880.0,0.65
PRD-2093,Bergmann Car Phone Holder V88,Automotive Accessories,Car Phone Holders,Bergmann,447.21,720.0,0.65
PRD-2094,Bergmann Car Air Freshener V55,Automotive Accessories,Car Air Fresheners,Bergmann,223.12,350.0,0.65
PRD-2095,Portronics Car Phone Holder V87,Automotive Accessories,Car Phone Holders,Portronics,463.6,880.0,0.65
PRD-2096,Portronics Tyre Inflator V59,Automotive Accessories,Tyre Inflators,Portronics,407.96,760.0,0.65
PRD-2097,Amblin Tyre Inflator V14,Automotive Accessories,Tyre Inflators,Amblin,134.66,250.0,0.65
PRD-2098,Bosch Tyre Inflator V38,Automotive Accessories,Tyre Inflators,Bosch,710.74,1030.0,0.65
PRD-2099,3M Car Air Freshener V66,Automotive Accessories,Car Air Fresheners,3M,123.38,180.0,0.65
PRD-2100,Amblin Seat Cushion V41,Automotive Accessories,Seat Cushions,Amblin,531.95,790.0,0.65
PRD-2101,Amblin Tyre Inflator V58,Automotive Accessories,Tyre Inflators,Amblin,547.0,880.0,0.65
PRD-2102,Amblin Microfiber Cleaning Kit V86,Automotive Accessories,Microfiber Cleaning Kits,Amblin,466.92,720.0,0.65
PRD-2103,Bergmann Seat Cushion V14,Automotive Accessories,Seat Cushions,Bergmann,480.62,750.0,0.65
PRD-2104,Bosch Seat Cushion V15,Automotive Accessories,Seat Cushions,Bosch,372.63,560.0,0.65
PRD-2105,Bergmann Car Air Freshener V15,Automotive Accessories,Car Air Fresheners,Bergmann,452.9,650.0,0.65
PRD-2106,Amblin Seat Cushion V16,Automotive Accessories,Seat Cushions,Amblin,388.2,620.0,0.65
PRD-2107,Godrej aer Car Air Freshener V46,Automotive Accessories,Car Air Fresheners,Godrej aer,372.28,550.0,0.65
PRD-2108,3M Tyre Inflator V16,Automotive Accessories,Tyre Inflators,3M,329.99,530.0,0.65
PRD-2109,3M Seat Cushion V21,Automotive Accessories,Seat Cushions,3M,358.66,570.0,0.65
PRD-2110,Bosch Seat Cushion V99,Automotive Accessories,Seat Cushions,Bosch,185.13,300.0,0.65
PRD-2111,3M Seat Cushion V13,Automotive Accessories,Seat Cushions,3M,282.35,500.0,0.65
PRD-2112,Amblin Car Air Freshener V35,Automotive Accessories,Car Air Fresheners,Amblin,449.77,700.0,0.65
PRD-2113,Bosch Tyre Inflator V30,Automotive Accessories,Tyre Inflators,Bosch,229.8,360.0,0.65
PRD-2114,Bosch Car Phone Holder V56,Automotive Accessories,Car Phone Holders,Bosch,135.67,230.0,0.65
PRD-2115,Bergmann Car Phone Holder V75,Automotive Accessories,Car Phone Holders,Bergmann,522.75,810.0,0.65
PRD-2116,3M Seat Cushion V31,Automotive Accessories,Seat Cushions,3M,282.3,490.0,0.65
PRD-2117,Bergmann Microfiber Cleaning Kit V30,Automotive Accessories,Microfiber Cleaning Kits,Bergmann,652.36,970.0,0.65
PRD-2118,3M Car Air Freshener V49,Automotive Accessories,Car Air Fresheners,3M,443.93,870.0,0.65
PRD-2119,Portronics Microfiber Cleaning Kit V90,Automotive Accessories,Microfiber Cleaning Kits,Portronics,512.65,870.0,0.65
PRD-2120,Bosch Car Air Freshener V10,Automotive Accessories,Car Air Fresheners,Bosch,692.09,1000.0,0.65
PRD-2121,Godrej aer Seat Cushion V73,Automotive Accessories,Seat Cushions,Godrej aer,77.94,130.0,0.65
PRD-2122,Bosch Seat Cushion V37,Automotive Accessories,Seat Cushions,Bosch,425.07,710.0,0.65
PRD-2123,Portronics Seat Cushion V20,Automotive Accessories,Seat Cushions,Portronics,343.4,590.0,0.65
PRD-2124,Bergmann Seat Cushion V45,Automotive Accessories,Seat Cushions,Bergmann,87.94,130.0,0.65
PRD-2125,Portronics Seat Cushion V16,Automotive Accessories,Seat Cushions,Portronics,445.58,670.0,0.65
PRD-2126,3M Car Air Freshener V28,Automotive Accessories,Car Air Fresheners,3M,96.87,170.0,0.65
PRD-2127,Portronics Car Phone Holder V52,Automotive Accessories,Car Phone Holders,Portronics,428.25,690.0,0.65
PRD-2128,Bosch Car Phone Holder V30,Automotive Accessories,Car Phone Holders,Bosch,160.71,230.0,0.65
PRD-2129,Bergmann Microfiber Cleaning Kit V83,Automotive Accessories,Microfiber Cleaning Kits,Bergmann,492.78,770.0,0.65
PRD-2130,3M Seat Cushion V56,Automotive Accessories,Seat Cushions,3M,695.36,1070.0,0.65
PRD-2131,Bosch Car Phone Holder V58,Automotive Accessories,Car Phone Holders,Bosch,491.17,870.0,0.65
PRD-2132,Amblin Car Phone Holder V70,Automotive Accessories,Car Phone Holders,Amblin,487.34,950.0,0.65
PRD-2133,Bosch Car Air Freshener V77,Automotive Accessories,Car Air Fresheners,Bosch,443.91,800.0,0.65
PRD-2134,Bergmann Tyre Inflator V17,Automotive Accessories,Tyre Inflators,Bergmann,173.38,320.0,0.65
PRD-2135,Bergmann Car Phone Holder V21,Automotive Accessories,Car Phone Holders,Bergmann,519.41,830.0,0.65
PRD-2136,Portronics Tyre Inflator V46,Automotive Accessories,Tyre Inflators,Portronics,542.55,790.0,0.65
PRD-2137,Bergmann Tyre Inflator V83,Automotive Accessories,Tyre Inflators,Bergmann,524.34,950.0,0.65
PRD-2138,Godrej aer Seat Cushion V73,Automotive Accessories,Seat Cushions,Godrej aer,641.54,1030.0,0.65
PRD-2139,Portronics Seat Cushion V33,Automotive Accessories,Seat Cushions,Portronics,442.89,740.0,0.65
PRD-2140,3M Seat Cushion V10,Automotive Accessories,Seat Cushions,3M,563.64,810.0,0.65
PRD-2141,Bosch Car Phone Holder V36,Automotive Accessories,Car Phone Holders,Bosch,375.83,570.0,0.65
PRD-2142,Amblin Seat Cushion V81,Automotive Accessories,Seat Cushions,Amblin,294.71,520.0,0.65
PRD-2143,Bosch Car Air Freshener V42,Automotive Accessories,Car Air Fresheners,Bosch,478.5,750.0,0.65
PRD-2144,Godrej aer Car Phone Holder V10,Automotive Accessories,Car Phone Holders,Godrej aer,250.1,410.0,0.65
PRD-2145,Portronics Car Phone Holder V82,Automotive Accessories,Car Phone Holders,Portronics,260.64,450.0,0.65
PRD-2146,Bosch Seat Cushion V53,Automotive Accessories,Seat Cushions,Bosch,501.09,930.0,0.65
PRD-2147,Amblin Tyre Inflator V71,Automotive Accessories,Tyre Inflators,Amblin,566.22,900.0,0.65
PRD-2148,Portronics Car Air Freshener V52,Automotive Accessories,Car Air Fresheners,Portronics,383.64,570.0,0.65
PRD-2149,Amblin Tyre Inflator V76,Automotive Accessories,Tyre Inflators,Amblin,526.54,1030.0,0.65
PRD-2150,Bergmann Microfiber Cleaning Kit V78,Automotive Accessories,Microfiber Cleaning Kits,Bergmann,467.37,830.0,0.65
PRD-2151,3M Car Phone Holder V55,Automotive Accessories,Car Phone Holders,3M,385.11,680.0,0.65
PRD-2152,3M Car Phone Holder V58,Automotive Accessories,Car Phone Holders,3M,197.43,390.0,0.65
PRD-2153,3M Seat Cushion V86,Automotive Accessories,Seat Cushions,3M,392.98,680.0,0.65
PRD-2154,Godrej aer Car Phone Holder V14,Automotive Accessories,Car Phone Holders,Godrej aer,455.95,810.0,0.65
PRD-2155,Amblin Microfiber Cleaning Kit V57,Automotive Accessories,Microfiber Cleaning Kits,Amblin,135.08,200.0,0.65
PRD-2156,Godrej aer Tyre Inflator V24,Automotive Accessories,Tyre Inflators,Godrej aer,184.95,330.0,0.65
PRD-2157,Bosch Microfiber Cleaning Kit V66,Automotive Accessories,Microfiber Cleaning Kits,Bosch,600.75,880.0,0.65
PRD-2158,Bosch Seat Cushion V29,Automotive Accessories,Seat Cushions,Bosch,612.89,900.0,0.65
PRD-2159,Godrej aer Car Air Freshener V77,Automotive Accessories,Car Air Fresheners,Godrej aer,659.42,1020.0,0.65
PRD-2160,Godrej aer Microfiber Cleaning Kit V76,Automotive Accessories,Microfiber Cleaning Kits,Godrej aer,175.33,260.0,0.65
PRD-2161,Philips LED Strip Light V76,Home Improvement,LED Strip Lights,Philips,514.69,900.0,0.6
PRD-2162,Taparia Screwdriver & Tool Set V86,Home Improvement,Screwdriver & Tool Sets,Taparia,224.85,460.0,0.6
PRD-2163,Wipro Screwdriver & Tool Set V76,Home Improvement,Screwdriver & Tool Sets,Wipro,308.21,630.0,0.6
PRD-2164,Taparia Smart Plug V36,Home Improvement,Smart Plugs,Taparia,406.82,750.0,0.6
PRD-2165,Philips Smart Plug V50,Home Improvement,Smart Plugs,Philips,182.01,340.0,0.6
PRD-2166,Bosch Door Locks & Hardware V45,Home Improvement,Door Locks & Hardware,Bosch,127.47,250.0,0.6
PRD-2167,Taparia Screwdriver & Tool Set V23,Home Improvement,Screwdriver & Tool Sets,Taparia,680.71,1150.0,0.6
PRD-2168,Godrej LED Strip Light V28,Home Improvement,LED Strip Lights,Godrej,271.85,500.0,0.6
PRD-2169,Godrej Smart Plug V88,Home Improvement,Smart Plugs,Godrej,192.76,390.0,0.6
PRD-2170,Godrej Smart Plug V70,Home Improvement,Smart Plugs,Godrej,303.61,600.0,0.6
PRD-2171,Taparia Screwdriver & Tool Set V60,Home Improvement,Screwdriver & Tool Sets,Taparia,268.5,540.0,0.6
PRD-2172,Bosch LED Strip Light V98,Home Improvement,LED Strip Lights,Bosch,460.88,770.0,0.6
PRD-2173,Godrej Door Locks & Hardware V35,Home Improvement,Door Locks & Hardware,Godrej,278.7,510.0,0.6
PRD-2174,Taparia Gardening Tool V69,Home Improvement,Gardening Tools,Taparia,738.44,1170.0,0.6
PRD-2175,Philips Gardening Tool V99,Home Improvement,Gardening Tools,Philips,147.31,230.0,0.6
PRD-2176,Taparia Door Locks & Hardware V69,Home Improvement,Door Locks & Hardware,Taparia,382.48,620.0,0.6
PRD-2177,Philips Door Locks & Hardware V88,Home Improvement,Door Locks & Hardware,Philips,579.97,1140.0,0.6
PRD-2178,Wipro Smart Plug V95,Home Improvement,Smart Plugs,Wipro,340.96,550.0,0.6
PRD-2179,Wipro Smart Plug V70,Home Improvement,Smart Plugs,Wipro,296.49,610.0,0.6
PRD-2180,Wipro Screwdriver & Tool Set V46,Home Improvement,Screwdriver & Tool Sets,Wipro,415.46,640.0,0.6
PRD-2181,Godrej Smart Plug V61,Home Improvement,Smart Plugs,Godrej,430.38,740.0,0.6
PRD-2182,Wipro Screwdriver & Tool Set V48,Home Improvement,Screwdriver & Tool Sets,Wipro,355.81,720.0,0.6
PRD-2183,Stanley Gardening Tool V89,Home Improvement,Gardening Tools,Stanley,315.11,560.0,0.6
PRD-2184,Godrej LED Strip Light V18,Home Improvement,LED Strip Lights,Godrej,172.94,300.0,0.6
PRD-2185,Philips Smart Plug V65,Home Improvement,Smart Plugs,Philips,598.19,1000.0,0.6
PRD-2186,Wipro Gardening Tool V94,Home Improvement,Gardening Tools,Wipro,374.33,710.0,0.6
PRD-2187,Bosch Screwdriver & Tool Set V72,Home Improvement,Screwdriver & Tool Sets,Bosch,672.17,1130.0,0.6
PRD-2188,Godrej Screwdriver & Tool Set V22,Home Improvement,Screwdriver & Tool Sets,Godrej,419.71,770.0,0.6
PRD-2189,Philips Door Locks & Hardware V86,Home Improvement,Door Locks & Hardware,Philips,258.13,460.0,0.6
PRD-2190,Bosch Screwdriver & Tool Set V58,Home Improvement,Screwdriver & Tool Sets,Bosch,634.27,1000.0,0.6
PRD-2191,Stanley Smart Plug V37,Home Improvement,Smart Plugs,Stanley,403.68,820.0,0.6
PRD-2192,Godrej LED Strip Light V10,Home Improvement,LED Strip Lights,Godrej,667.95,1100.0,0.6
PRD-2193,Bosch LED Strip Light V59,Home Improvement,LED Strip Lights,Bosch,170.01,290.0,0.6
PRD-2194,Godrej Gardening Tool V50,Home Improvement,Gardening Tools,Godrej,317.89,610.0,0.6
PRD-2195,Godrej Smart Plug V65,Home Improvement,Smart Plugs,Godrej,603.59,980.0,0.6
PRD-2196,Taparia Smart Plug V75,Home Improvement,Smart Plugs,Taparia,451.72,750.0,0.6
PRD-2197,Philips Door Locks & Hardware V80,Home Improvement,Door Locks & Hardware,Philips,512.18,1040.0,0.6
PRD-2198,Taparia Screwdriver & Tool Set V55,Home Improvement,Screwdriver & Tool Sets,Taparia,566.85,880.0,0.6
PRD-2199,Wipro Screwdriver & Tool Set V99,Home Improvement,Screwdriver & Tool Sets,Wipro,558.67,1060.0,0.6
PRD-2200,Stanley Gardening Tool V61,Home Improvement,Gardening Tools,Stanley,497.88,800.0,0.6
PRD-2201,Stanley Door Locks & Hardware V70,Home Improvement,Door Locks & Hardware,Stanley,434.87,710.0,0.6
